"COUNTRY.UN_CODE","SPECIES.ALPHA_3_CODE","AREA.CODE","ENVIRONMENT.ALPHA_2_CODE","MEASURE","PERIOD","VALUE","STATUS"
"152","TRR","87","MA","V_USD_1000",2002,293681.7,""
"643","FCP","05","IN","V_USD_1000",2002,116785,""
"170","PNV","31","BW","V_USD_1000",2002,104000,"E"
"051","FCP","04","IN","V_USD_1000",2002,762.5,""
"376","MUF","04","IN","V_USD_1000",2002,5782.08,""
"566","HTN","01","IN","V_USD_1000",2002,2675.2,""
"068","TLN","03","IN","V_USD_1000",2002,70,""
"231","FCC","01","IN","V_USD_1000",2002,4,"E"
"430","TLZ","01","IN","V_USD_1000",2002,2,"E"
"804","MYZ","37","BW","V_USD_1000",2002,3.12,"E"
"031","SVC","04","IN","V_USD_1000",2002,13.8,"E"
"056","TRS","05","IN","V_USD_1000",2002,450,"E"
"276","CLX","27","MA","V_USD_1000",2002,0,""
"218","CRP","03","IN","V_USD_1000",2002,300,"E"
"620","VUC","27","MA","V_USD_1000",2002,0,"N"
"858","APG","03","IN","V_USD_1000",2002,0,""
"891","FCP","05","IN","V_USD_1000",2002,5670.08,""
"032","MUS","41","MA","V_USD_1000",2002,12,""
"070","FCP","05","IN","V_USD_1000",2002,4000,""
"810","SLX","07","IN","V_USD_1000",2002,0,""
"548","BKR","06","IN","V_USD_1000",2002,0,""
"840","RCW","02","IN","V_USD_1000",2002,50363.25,""
"724","ELE","05","IN","V_USD_1000",2002,3510,""
"498","FRF","05","IN","V_USD_1000",2002,15,"E"
"012","TGS","37","BW","V_USD_1000",2002,0,"N"
"682","RSS","51","MA","V_USD_1000",2002,0,""
"508","FCP","01","IN","V_USD_1000",2002,0,"N"
"724","MUF","05","IN","V_USD_1000",2002,15,""
"340","PNV","77","BW","V_USD_1000",2002,75342,""
"158","DTT","61","MA","V_USD_1000",2002,0,""
"404","EMI","51","MA","V_USD_1000",2002,0,""
"376","BSS","37","MA","V_USD_1000",2002,2044.86,""
"258","OLX","77","MA","V_USD_1000",2002,0,"N"
"208","SAL","27","MA","V_USD_1000",2002,3.5,""
"044","CBA","31","MA","V_USD_1000",2002,0,""
"320","MSX","77","BW","V_USD_1000",2002,38.4,"E"
"705","FPP","05","IN","V_USD_1000",2002,4.2,""
"710","AYS","01","IN","V_USD_1000",2002,0,"N"
"894","STA","01","IN","V_USD_1000",2002,4455,"E"
"184","GIT","77","BW","V_USD_1000",2002,0,"N"
"417","TRO","04","IN","V_USD_1000",2002,0,""
"116","TLN","04","IN","V_USD_1000",2002,226.6,"E"
"191","SOM","05","IN","V_USD_1000",2002,82,""
"703","ASU","05","IN","V_USD_1000",2002,0,""
"200","TLP","05","IN","V_USD_1000",2002,0,""
"156","ELJ","04","IN","V_USD_1000",2002,262183.85,"E"
"392","CLX","61","MA","V_USD_1000",2002,6363.9,""
"705","SOM","05","IN","V_USD_1000",2002,5.2,""
"156","TTS","04","IN","V_USD_1000",2002,372634.4,"E"
"414","SZH","51","MA","V_USD_1000",2002,360.25,"E"
"398","SVC","04","IN","V_USD_1000",2002,292.1,""
"440","TRS","05","IN","V_USD_1000",2002,0,""
"566","FCY","01","IN","V_USD_1000",2002,80.6,""
"826","TRS","27","MA","V_USD_1000",2002,828,""
"705","FRO","05","IN","V_USD_1000",2002,4.6,""
"408","TXK","61","BW","V_USD_1000",2002,0,""
"300","SWA","37","MA","V_USD_1000",2002,340.48,""
"642","BKC","05","IN","V_USD_1000",2002,0,""
"360","TLM","71","BW","V_USD_1000",2002,30493,""
"376","FCP","04","IN","V_USD_1000",2002,13868.92,""
"384","TLN","01","IN","V_USD_1000",2002,517.61,""
"156","MOL","61","MA","V_USD_1000",2002,494082,"E"
"504","BSS","37","MA","V_USD_1000",2002,1482,""
"724","MUF","37","MA","V_USD_1000",2002,3,""
"398","WHF","04","IN","V_USD_1000",2002,0,""
"152","TUR","87","BW","V_USD_1000",2002,2944,""
"702","QOF","04","IN","V_USD_1000",2002,0,""
"100","FCY","05","IN","V_USD_1000",2002,3842.5,""
"566","TLP","01","IN","V_USD_1000",2002,8992,""
"076","UDC","03","IN","V_USD_1000",2002,702.4,""
"203","BIC","05","IN","V_USD_1000",2002,1290.6,""
"840","TQU","67","MA","V_USD_1000",2002,4.92,""
"100","HQW","05","IN","V_USD_1000",2002,0,""
"012","BSS","37","MA","V_USD_1000",2002,0,"N"
"012","ELE","01","BW","V_USD_1000",2002,198,"E"
"044","RDM","31","MA","V_USD_1000",2002,0,""
"804","MUL","05","IN","V_USD_1000",2002,10.4,"E"
"776","TDD","77","MA","V_USD_1000",2002,0,"N"
"418","FRF","04","IN","V_USD_1000",2002,5972,"E"
"894","TLR","01","IN","V_USD_1000",2002,330,"E"
"724","TLP","05","IN","V_USD_1000",2002,144,""
"804","SRE","05","IN","V_USD_1000",2002,2.7,""
"276","FRF","05","IN","V_USD_1000",2002,12000,""
"776","MIL","77","BW","V_USD_1000",2002,35,""
"620","FRF","05","IN","V_USD_1000",2002,0,""
"804","BIC","05","IN","V_USD_1000",2002,7050,""
"796","COO","31","MA","V_USD_1000",2002,72,""
"428","SVC","05","IN","V_USD_1000",2002,0,""
"724","OYG","27","BW","V_USD_1000",2002,232.4,""
"890","MSM","37","MA","V_USD_1000",2002,0,""
"208","TUR","27","MA","V_USD_1000",2002,3.5,""
"810","FCP","07","IN","V_USD_1000",2002,0,""
"324","TLP","01","IN","V_USD_1000",2002,2,"E"
"156","FCP","04","IN","V_USD_1000",2002,1450294.5,"E"
"156","FCG","04","IN","V_USD_1000",2002,2366239.2,"E"
"070","FPP","05","IN","V_USD_1000",2002,20,""
"112","SVC","05","IN","V_USD_1000",2002,678.6,""
"498","FCY","05","IN","V_USD_1000",2002,400,"E"
"882","DKX","77","MA","V_USD_1000",2002,0,"N"
"583","CLX","71","MA","V_USD_1000",2002,0,"N"
"352","TLP","05","IN","V_USD_1000",2002,0,""
"840","CRB","21","BW","V_USD_1000",2002,1620.19,""
"784","APB","04","IN","V_USD_1000",2002,0,""
"724","DEC","37","MA","V_USD_1000",2002,0,""
"682","CDX","51","MA","V_USD_1000",2002,0,""
"191","OYF","37","MA","V_USD_1000",2002,540,"E"
"792","BSS","37","MA","V_USD_1000",2002,43017,""
"040","SVF","05","IN","V_USD_1000",2002,1128,""
"585","TDD","71","MA","V_USD_1000",2002,23,""
"222","FCP","02","IN","V_USD_1000",2002,0,""
"792","TRR","04","IN","V_USD_1000",2002,50560.5,""
"703","APR","05","IN","V_USD_1000",2002,0,""
"051","TRO","04","IN","V_USD_1000",2002,1179.8,""
"144","GIP","57","BW","V_USD_1000",2002,0,""
"376","SVC","04","IN","V_USD_1000",2002,905.52,""
"630","PEN","31","BW","V_USD_1000",2002,1984.5,""
"076","TXZ","03","IN","V_USD_1000",2002,750,""
"376","SBH","04","IN","V_USD_1000",2002,2400.75,""
"591","TLN","02","IN","V_USD_1000",2002,700,"E"
"392","SWG","04","IN","V_USD_1000",2002,0,""
"585","TDS","71","MA","V_USD_1000",2002,8,""
"376","TLP","37","MA","V_USD_1000",2002,0,""
"070","FCG","05","IN","V_USD_1000",2002,120,""
"810","JSC","61","MA","V_USD_1000",2002,0,""
"408","SAL","61","MA","V_USD_1000",2002,0,""
"643","INV","05","IN","V_USD_1000",2002,0,""
"810","SWB","61","MA","V_USD_1000",2002,0,""
"840","GEC","67","MA","V_USD_1000",2002,2328.85,""
"804","GPA","37","BW","V_USD_1000",2002,8.8,""
"031","FBM","04","IN","V_USD_1000",2002,9.52,""
"200","FPI","05","IN","V_USD_1000",2002,0,""
"724","COH","05","IN","V_USD_1000",2002,0,""
"643","FRX","05","IN","V_USD_1000",2002,32.2,""
"104","FCP","04","IN","V_USD_1000",2002,5500,"E"
"643","SVC","05","BW","V_USD_1000",2002,0,""
"705","MZZ","37","MA","V_USD_1000",2002,0,""
"528","WOR","27","BW","V_USD_1000",2002,0,""
"012","MGR","37","MA","V_USD_1000",2002,0,""
"208","TRS","27","BW","V_USD_1000",2002,0,""
"320","PRF","02","IN","V_USD_1000",2002,110.4,""
"144","MIL","57","BW","V_USD_1000",2002,0,""
"810","FCG","07","IN","V_USD_1000",2002,0,""
"242","FCG","06","IN","V_USD_1000",2002,0,"N"
"320","FRF","02","BW","V_USD_1000",2002,0,""
"620","FRF","27","BW","V_USD_1000",2002,0,""
"642","SOM","05","IN","V_USD_1000",2002,12.39,""
"392","GAZ","61","MA","V_USD_1000",2002,0,""
"024","CTO","01","IN","V_USD_1000",2002,3,"E"
"184","MIL","77","BW","V_USD_1000",2002,0,"N"
"392","JJM","61","MA","V_USD_1000",2002,27349.8,""
"508","FCG","01","IN","V_USD_1000",2002,0,"N"
"703","SVF","05","IN","V_USD_1000",2002,15,""
"112","WHF","05","IN","V_USD_1000",2002,0,""
"392","MZZ","61","MA","V_USD_1000",2002,41435,""
"516","GLS","47","MA","V_USD_1000",2002,35.34,""
"643","STU","37","MA","V_USD_1000",2002,0,""
"320","MOF","02","IN","V_USD_1000",2002,23.1,"E"
"356","GIT","57","BW","V_USD_1000",2002,696446.1,""
"643","FPI","05","IN","V_USD_1000",2002,14,""
"826","SAL","27","MA","V_USD_1000",2002,436827,""
"566","CIV","01","IN","V_USD_1000",2002,3408.6,""
"504","SBG","37","MA","V_USD_1000",2002,1323,""
"840","BCL","67","MA","V_USD_1000",2002,13.5,""
"320","FCX","02","IN","V_USD_1000",2002,0,""
"762","SVC","04","IN","V_USD_1000",2002,228,""
"630","LMM","31","MA","V_USD_1000",2002,0,"N"
"724","BFT","37","MA","V_USD_1000",2002,14700,""
"392","KUP","61","BW","V_USD_1000",2002,53340,"E"
"233","AAS","05","IN","V_USD_1000",2002,0,""
"591","POM","31","MA","V_USD_1000",2002,0,""
"100","FPP","05","IN","V_USD_1000",2002,70,""
"882","CDT","06","IN","V_USD_1000",2002,0,""
"328","PRF","03","IN","V_USD_1000",2002,0,"N"
"422","TRR","04","IN","V_USD_1000",2002,2100,""
"392","TTS","04","IN","V_USD_1000",2002,9000,"E"
"238","OYG","41","MA","V_USD_1000",2002,0,""
"643","TRS","27","MA","V_USD_1000",2002,70,""
"214","PEN","31","BW","V_USD_1000",2002,9781.12,""
"703","FPE","05","IN","V_USD_1000",2002,0,""
"218","TLN","03","IN","V_USD_1000",2002,24072,""
"040","HUC","05","IN","V_USD_1000",2002,3.65,""
"642","FPI","05","IN","V_USD_1000",2002,26.18,""
"242","MSV","71","MA","V_USD_1000",2002,0,""
"470","TUR","37","MA","V_USD_1000",2002,0,""
"498","SVC","05","IN","V_USD_1000",2002,1435,""
"040","FPI","05","IN","V_USD_1000",2002,7.3,""
"040","WHF","05","IN","V_USD_1000",2002,32.85,""
"704","PGS","04","IN","V_USD_1000",2002,202500,"E"
"724","OYC","27","MA","V_USD_1000",2002,2.8,""
"642","CGO","05","IN","V_USD_1000",2002,1653.15,""
"642","FRX","05","IN","V_USD_1000",2002,28,""
"104","SVC","04","IN","V_USD_1000",2002,1800,"E"
"203","FRF","05","IN","V_USD_1000",2002,979.2,""
"242","GIT","71","BW","V_USD_1000",2002,0,""
"316","PRF","06","IN","V_USD_1000",2002,6,"E"
"724","GRO","27","MA","V_USD_1000",2002,0,""
"214","FCP","02","IN","V_USD_1000",2002,788.8,""
"705","SVC","05","IN","V_USD_1000",2002,57.2,""
"894","FCY","01","IN","V_USD_1000",2002,0,""
"643","SWB","27","MA","V_USD_1000",2002,0,""
"070","TRS","05","IN","V_USD_1000",2002,150,""
"860","FBM","04","IN","V_USD_1000",2002,0,""
"328","PEN","31","BW","V_USD_1000",2002,486,""
"070","SOM","05","IN","V_USD_1000",2002,150,""
"704","GIT","71","BW","V_USD_1000",2002,568872,"E"
"764","PRJ","04","IN","V_USD_1000",2002,0,""
"188","MOF","02","IN","V_USD_1000",2002,0,""
"800","BBU","01","IN","V_USD_1000",2002,0,""
"104","PGS","04","IN","V_USD_1000",2002,3700,"E"
"784","STU","04","IN","V_USD_1000",2002,0,""
"156","BLC","61","MA","V_USD_1000",2002,270635.3,"E"
"414","MLB","51","MA","V_USD_1000",2002,510.9,"E"
"450","TRR","01","IN","V_USD_1000",2002,0,"N"
"642","FPE","05","IN","V_USD_1000",2002,21.6,""
"826","ACH","05","IN","V_USD_1000",2002,28,""
"070","BSS","37","MA","V_USD_1000",2002,510,""
"703","CLZ","05","IN","V_USD_1000",2002,0,""
"426","FCP","01","IN","V_USD_1000",2002,9.6,"E"
"788","SOL","37","MA","V_USD_1000",2002,0,""
"430","HEB","01","IN","V_USD_1000",2002,3.25,"E"
"104","BIC","04","IN","V_USD_1000",2002,2600,"E"
"643","JSC","61","MA","V_USD_1000",2002,213.2,""
"056","TRR","05","IN","V_USD_1000",2002,1200,""
"408","CLZ","04","IN","V_USD_1000",2002,250,"E"
"204","FRF","01","IN","V_USD_1000",2002,10.5,""
"408","LNJ","61","MA","V_USD_1000",2002,244362.25,""
"152","CHC","87","MA","V_USD_1000",2002,260,""
"031","FPP","04","IN","V_USD_1000",2002,4.76,""
"703","FCP","05","IN","V_USD_1000",2002,323.4,""
"792","MSM","37","MA","V_USD_1000",2002,2,""
"418","LRH","04","IN","V_USD_1000",2002,5000,"E"
"578","AJC","27","MA","V_USD_1000",2002,0,""
"408","CLX","61","MA","V_USD_1000",2002,39000,"E"
"826","TRR","27","MA","V_USD_1000",2002,4486.5,""
"716","TLP","01","IN","V_USD_1000",2002,4647.3,""
"170","FCP","03","IN","V_USD_1000",2002,3180,"E"
"795","FCG","04","IN","V_USD_1000",2002,2.8,""
"104","GIT","57","BW","V_USD_1000",2002,25800,"E"
"170","TRR","03","IN","V_USD_1000",2002,27000,"E"
"826","CLJ","27","MA","V_USD_1000",2002,129.6,"E"
"214","TLM","02","IN","V_USD_1000",2002,788.32,""
"454","FCP","01","IN","V_USD_1000",2002,8.96,""
"116","FCP","04","IN","V_USD_1000",2002,8086,"E"
"762","FCG","04","IN","V_USD_1000",2002,72.5,""
"710","TUR","47","MA","V_USD_1000",2002,18,""
"840","PRF","02","IN","V_USD_1000",2002,510.3,""
"188","TLN","02","IN","V_USD_1000",2002,31225,""
"170","TLN","03","IN","V_USD_1000",2002,18000,"E"
"231","TLN","01","IN","V_USD_1000",2002,12.5,"E"
"591","PNV","77","BW","V_USD_1000",2002,17253.5,""
"504","OYG","34","MA","V_USD_1000",2002,566.1,""
"112","TRO","05","IN","V_USD_1000",2002,35,""
"300","TRR","05","IN","V_USD_1000",2002,5950.02,""
"300","ELE","05","IN","V_USD_1000",2002,2659.32,""
"784","EPT","51","MA","V_USD_1000",2002,0,"N"
"156","WUB","04","IN","V_USD_1000",2002,561096.5,"E"
"398","FCP","04","IN","V_USD_1000",2002,1281,""
"104","PRF","04","IN","V_USD_1000",2002,720,"E"
"604","CHA","03","IN","V_USD_1000",2002,0,""
"184","GAS","77","MA","V_USD_1000",2002,0,""
"414","MZZ","51","MA","V_USD_1000",2002,0,""
"566","HED","01","IN","V_USD_1000",2002,2205,""
"222","CHL","02","IN","V_USD_1000",2002,0,"N"
"040","TRR","05","IN","V_USD_1000",2002,8220.74,""
"704","PRF","04","IN","V_USD_1000",2002,41362.4,""
"152","TRS","03","IN","V_USD_1000",2002,0,""
"076","SCX","41","MA","V_USD_1000",2002,8,""
"558","FCP","02","IN","V_USD_1000",2002,0,""
"096","BIC","04","IN","V_USD_1000",2002,0,"N"
"203","SVF","05","IN","V_USD_1000",2002,192.5,""
"724","VUC","27","MA","V_USD_1000",2002,351,""
"740","PNV","31","BW","V_USD_1000",2002,2723.2,""
"384","CST","01","BW","V_USD_1000",2002,0,""
"040","SVC","05","IN","V_USD_1000",2002,3.65,""
"032","CSO","03","IN","V_USD_1000",2002,1215,""
"604","FLX","87","MA","V_USD_1000",2002,0,""
"643","FPE","05","IN","V_USD_1000",2002,72,""
"792","TRR","37","MA","V_USD_1000",2002,1269,""
"702","FIS","04","IN","V_USD_1000",2002,1305.85,""
"682","GPX","51","MA","V_USD_1000",2002,0,""
"352","HAL","27","MA","V_USD_1000",2002,1020,""
"620","ELE","05","IN","V_USD_1000",2002,0,""
"703","FBM","05","IN","V_USD_1000",2002,0,""
"584","OLX","71","MA","V_USD_1000",2002,0,""
"270","HTN","01","IN","V_USD_1000",2002,1,"E"
"642","TRR","05","IN","V_USD_1000",2002,1996.4,""
"316","CBT","06","IN","V_USD_1000",2002,80,"E"
"586","FCY","04","IN","V_USD_1000",2002,66898,""
"268","FRF","04","IN","V_USD_1000",2002,1.5,""
"328","HSR","03","IN","V_USD_1000",2002,0,"N"
"070","SBG","37","MA","V_USD_1000",2002,510,""
"076","GPX","41","MA","V_USD_1000",2002,6,""
"860","FCG","04","IN","V_USD_1000",2002,95.15,""
"528","OYC","27","MA","V_USD_1000",2002,3012.12,""
"704","MOL","71","MA","V_USD_1000",2002,82500,"E"
"188","OEA","02","IN","V_USD_1000",2002,1750,""
"484","APL","02","IN","V_USD_1000",2002,0,""
"724","MOL","27","MA","V_USD_1000",2002,0,""
"804","SOM","05","IN","V_USD_1000",2002,0,""
"364","PNV","51","BW","V_USD_1000",2002,0,""
"780","TLP","02","IN","V_USD_1000",2002,15,"E"
"158","BLC","61","MA","V_USD_1000",2002,0,""
"840","TRR","02","IN","V_USD_1000",2002,58289.64,""
"170","PNV","87","BW","V_USD_1000",2002,8000,"E"
"232","PEN","51","BW","V_USD_1000",2002,75,"E"
"376","TLP","04","IN","V_USD_1000",2002,19000.17,""
"724","KUP","37","BW","V_USD_1000",2002,819,""
"682","SPI","51","MA","V_USD_1000",2002,120,""
"214","PRF","02","IN","V_USD_1000",2002,833.04,""
"300","FRF","37","BW","V_USD_1000",2002,457.58,""
"188","FCY","02","IN","V_USD_1000",2002,0,""
"332","FCY","02","IN","V_USD_1000",2002,1.5,"E"
"643","FLX","37","MA","V_USD_1000",2002,0,""
"642","FRF","05","IN","V_USD_1000",2002,48.4,""
"203","SOM","05","IN","V_USD_1000",2002,147,""
"352","CAA","27","MA","V_USD_1000",2002,4,""
"156","MNX","04","IN","V_USD_1000",2002,233539.2,"E"
"566","CTO","01","IN","V_USD_1000",2002,13632,""
"558","PNV","77","BW","V_USD_1000",2002,28391.88,""
"404","PEN","51","BW","V_USD_1000",2002,0,"N"
"703","TRR","05","IN","V_USD_1000",2002,1426.5,""
"104","TLP","04","IN","V_USD_1000",2002,9200,"E"
"520","MIL","71","BW","V_USD_1000",2002,0,""
"300","SWA","37","BW","V_USD_1000",2002,0,""
"646","CLZ","01","IN","V_USD_1000",2002,21,"E"
"776","DKX","77","MA","V_USD_1000",2002,10,""
"076","HWU","03","IN","V_USD_1000",2002,338,"E"
"630","OYM","31","MA","V_USD_1000",2002,0,""
"316","TLM","06","IN","V_USD_1000",2002,300,"E"
"598","OSH","71","MA","V_USD_1000",2002,10,"E"
"392","INV","61","MA","V_USD_1000",2002,153,""
"144","MUD","57","BW","V_USD_1000",2002,2.93,""
"208","TRS","05","IN","V_USD_1000",2002,909,""
"188","PNV","77","BW","V_USD_1000",2002,30727.5,""
"192","BUF","02","IN","V_USD_1000",2002,0,""
"218","PNV","87","BW","V_USD_1000",2002,349800,""
"104","LRH","04","IN","V_USD_1000",2002,228588,""
"200","FTE","05","IN","V_USD_1000",2002,0,""
"620","OCZ","27","MA","V_USD_1000",2002,0,""
"890","SBG","37","MA","V_USD_1000",2002,0,""
"724","MSX","27","MA","V_USD_1000",2002,67685.1,""
"598","OYM","71","BW","V_USD_1000",2002,0,"N"
"724","BSS","37","MA","V_USD_1000",2002,21345,""
"702","CXS","71","MA","V_USD_1000",2002,0,""
"156","SCX","61","MA","V_USD_1000",2002,1024965,"E"
"184","KQR","77","MA","V_USD_1000",2002,0,""
"352","TUR","27","MA","V_USD_1000",2002,72,""
"356","FSN","04","IN","V_USD_1000",2002,36511.2,""
"724","OYG","27","MA","V_USD_1000",2002,1562.4,""
"222","MZZ","77","BW","V_USD_1000",2002,10.01,""
"208","ELE","27","BW","V_USD_1000",2002,1305,""
"076","MZZ","41","MA","V_USD_1000",2002,13,""
"804","STU","05","IN","V_USD_1000",2002,80,"E"
"454","TRR","01","IN","V_USD_1000",2002,24.8,""
"144","PRF","04","IN","V_USD_1000",2002,0,""
"710","TPS","47","MA","V_USD_1000",2002,0,"N"
"372","FRF","05","IN","V_USD_1000",2002,0,""
"512","YFT","51","MA","V_USD_1000",2002,0,""
"860","FCY","04","IN","V_USD_1000",2002,0,""
"840","SCX","67","MA","V_USD_1000",2002,0,""
"324","CLZ","01","IN","V_USD_1000",2002,4,"E"
"804","BUF","05","IN","V_USD_1000",2002,5,""
"504","ELE","01","IN","V_USD_1000",2002,184,""
"300","ELE","37","MA","V_USD_1000",2002,0,"N"
"702","PNV","71","BW","V_USD_1000",2002,0,""
"598","EMA","71","MA","V_USD_1000",2002,0,""
"724","LQX","27","MA","V_USD_1000",2002,0,""
"356","MSV","51","MA","V_USD_1000",2002,1250,""
"891","ELE","37","BW","V_USD_1000",2002,40,""
"352","ABX","27","MA","V_USD_1000",2002,336,""
"250","UDP","27","MA","V_USD_1000",2002,1.5,""
"642","FPP","05","IN","V_USD_1000",2002,78.28,""
"417","WHF","04","IN","V_USD_1000",2002,0,""
"360","TLN","71","BW","V_USD_1000",2002,0,""
"702","PEN","71","MA","V_USD_1000",2002,136.8,""
"376","PRF","04","IN","V_USD_1000",2002,0,""
"642","SVC","05","IN","V_USD_1000",2002,5093.38,""
"840","OYC","67","MA","V_USD_1000",2002,1410,""
"894","FCP","01","IN","V_USD_1000",2002,165,"E"
"784","OEA","04","IN","V_USD_1000",2002,0,""
"858","APR","03","IN","V_USD_1000",2002,0,""
"643","FCY","05","IN","V_USD_1000",2002,18975,""
"566","CSY","01","IN","V_USD_1000",2002,1752.6,""
"454","CLZ","01","IN","V_USD_1000",2002,11.2,""
"804","TRR","05","IN","V_USD_1000",2002,300,"E"
"826","SAL","05","IN","V_USD_1000",2002,0,""
"320","OEA","02","IN","V_USD_1000",2002,480,"E"
"702","MUD","71","MA","V_USD_1000",2002,674.25,""
"096","MZZ","71","MA","V_USD_1000",2002,22.68,""
"724","APB","05","IN","V_USD_1000",2002,840,""
"788","BFT","37","MA","V_USD_1000",2002,45,""
"702","GPX","71","MA","V_USD_1000",2002,674.56,""
"566","CLZ","01","IN","V_USD_1000",2002,9196.8,""
"643","SVC","05","IN","V_USD_1000",2002,55836,""
"076","CLZ","03","IN","V_USD_1000",2002,976.5,""
"300","FRF","05","IN","V_USD_1000",2002,0,""
"642","FBM","05","IN","V_USD_1000",2002,15.9,""
"384","FSI","01","BW","V_USD_1000",2002,16.2,""
"076","OIA","03","IN","V_USD_1000",2002,690.6,""
"604","BCB","03","IN","V_USD_1000",2002,0,""
"104","FRF","04","IN","V_USD_1000",2002,62454,"E"
"300","PAC","37","MA","V_USD_1000",2002,110.58,""
"760","TLP","04","IN","V_USD_1000",2002,1028,""
"368","FCP","04","IN","V_USD_1000",2002,6000,"E"
"784","ENI","51","BW","V_USD_1000",2002,0,""
"724","BIC","05","IN","V_USD_1000",2002,3,""
"422","TLP","04","IN","V_USD_1000",2002,75,""
"894","TLN","01","IN","V_USD_1000",2002,2475,"E"
"585","MIL","71","BW","V_USD_1000",2002,0,""
"380","TIP","37","BW","V_USD_1000",2002,0,""
"840","OYF","67","MA","V_USD_1000",2002,190.44,""
"388","PGS","02","IN","V_USD_1000",2002,0,""
"643","URC","61","MA","V_USD_1000",2002,0,""
"328","TLM","03","BW","V_USD_1000",2002,183,""
"392","HYZ","61","MA","V_USD_1000",2002,5520.6,"E"
"100","FPI","05","IN","V_USD_1000",2002,29.7,""
"566","FRF","01","IN","V_USD_1000",2002,12474,""
"376","RDM","37","BW","V_USD_1000",2002,642,""
"724","PCL","05","IN","V_USD_1000",2002,20,""
"152","TRR","03","IN","V_USD_1000",2002,7857,""
"242","OSH","71","MA","V_USD_1000",2002,50,"E"
"356","HIX","04","IN","V_USD_1000",2002,35,""
"200","FRF","05","IN","V_USD_1000",2002,0,""
"724","SOX","27","BW","V_USD_1000",2002,40,""
"716","TRR","01","IN","V_USD_1000",2002,250,"E"
"484","AGR","02","IN","V_USD_1000",2002,0,""
"710","FCY","01","IN","V_USD_1000",2002,0,"N"
"724","FCP","05","IN","V_USD_1000",2002,9,""
"076","PRF","03","IN","V_USD_1000",2002,1710,""
"840","CLH","21","MA","V_USD_1000",2002,24635.38,""
"508","MPS","01","IN","V_USD_1000",2002,0,"N"
"418","SVC","04","IN","V_USD_1000",2002,7000,"E"
"858","FOK","03","IN","V_USD_1000",2002,35,""
"788","CRU","37","MA","V_USD_1000",2002,0,""
"320","PEN","77","BW","V_USD_1000",2002,21600,""
"724","TRR","05","IN","V_USD_1000",2002,74452.4,""
"659","PNV","31","BW","V_USD_1000",2002,0,""
"188","PRF","02","IN","V_USD_1000",2002,25,""
"430","HEL","01","IN","V_USD_1000",2002,3.25,"E"
"031","FCP","04","IN","V_USD_1000",2002,26.91,"E"
"112","FPI","05","IN","V_USD_1000",2002,62.1,""
"356","CMG","04","IN","V_USD_1000",2002,341313.25,""
"012","MPS","01","IN","V_USD_1000",2002,0,""
"156","OYC","61","MA","V_USD_1000",2002,2383147.5,"E"
"882","HIP","77","MA","V_USD_1000",2002,0,""
"682","CLZ","04","IN","V_USD_1000",2002,64.5,""
"705","FTE","05","IN","V_USD_1000",2002,0,"N"
"702","GIT","71","BW","V_USD_1000",2002,734.4,""
"800","TLZ","01","IN","V_USD_1000",2002,160,""
"498","FCC","05","IN","V_USD_1000",2002,39.6,""
"710","GIT","47","BW","V_USD_1000",2002,0,"N"
"724","ELE","27","MA","V_USD_1000",2002,117,""
"116","CBT","04","IN","V_USD_1000",2002,889,"E"
"450","EMX","51","MA","V_USD_1000",2002,94.5,"E"
"882","TDG","77","MA","V_USD_1000",2002,0,""
"484","ROB","02","IN","V_USD_1000",2002,0,""
"344","FRF","04","IN","V_USD_1000",2002,95,""
"434","TLP","01","IN","V_USD_1000",2002,20,"E"
"682","TLP","51","BW","V_USD_1000",2002,0,""
"116","MOL","71","BW","V_USD_1000",2002,538.2,"E"
"643","TLP","05","IN","V_USD_1000",2002,0,""
"858","PEN","41","BW","V_USD_1000",2002,0,""
"203","FCG","05","IN","V_USD_1000",2002,756.6,""
"376","RDM","37","MA","V_USD_1000",2002,840,""
"724","TRS","05","IN","V_USD_1000",2002,738,""
"352","TRR","05","IN","V_USD_1000",2002,0,""
"804","FRO","05","IN","V_USD_1000",2002,2.65,""
"703","CGO","05","IN","V_USD_1000",2002,18,""
"860","FPP","04","IN","V_USD_1000",2002,0,""
"760","CLZ","04","IN","V_USD_1000",2002,2043.5,""
"084","PNV","31","BW","V_USD_1000",2002,30800,""
"352","ACH","05","IN","V_USD_1000",2002,2060,""
"152","SAL","87","MA","V_USD_1000",2002,928217.5,""
"508","EMA","51","MA","V_USD_1000",2002,31.4,"E"
"724","STU","05","IN","V_USD_1000",2002,1050,""
"662","PRF","02","IN","V_USD_1000",2002,0,"N"
"840","ITP","02","IN","V_USD_1000",2002,357548.75,""
"516","OYG","47","MA","V_USD_1000",2002,62.5,""
"891","MSM","37","MA","V_USD_1000",2002,1.7,""
"320","PPZ","02","IN","V_USD_1000",2002,10.2,"E"
"498","BIC","05","IN","V_USD_1000",2002,150,"E"
"724","CLJ","27","MA","V_USD_1000",2002,1590,""
"762","FCP","04","IN","V_USD_1000",2002,42.5,""
"703","FRF","05","IN","V_USD_1000",2002,6,""
"044","SLC","31","MA","V_USD_1000",2002,0,""
"724","TRO","05","IN","V_USD_1000",2002,0,""
"376","GIP","37","BW","V_USD_1000",2002,264,""
"316","MUL","71","BW","V_USD_1000",2002,17.85,"E"
"504","MZZ","37","MA","V_USD_1000",2002,60,""
